frame,t,px,py,pz,qw,qx,qy,qz,jaw_open
1842,71.71181,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1843,71.74371,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1844,71.77493,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1845,71.80541,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1846,71.83632,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1847,71.86787,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1848,71.90045,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1849,71.93109,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1850,71.96311,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1851,71.99487,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1852,72.02673,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1853,72.0574,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1854,72.08991,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1855,72.12472,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1856,72.15842,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1857,72.19166,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1858,72.22189,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1859,72.25351,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1860,72.28505,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1861,72.3173,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1862,72.34925,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1863,72.38145,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1864,72.41294,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1865,72.44559,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1866,72.47569,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1867,72.50797,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1868,72.53851,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1869,72.57195,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1870,72.60252,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1871,72.63707,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
1872,72.66846,0.2095758,0.4507478,1.234428,1, 0, 0, 0,1
